state,jurisdiction,chamber,office,full_name,party,stances,already_searched,seat_link,jurisdiction_from,official_urls,politician_id
CA,"El Monte City, California, US",Board of Trustees,Board Member,Ana Ponce,N,0,searched:no_results,current term,government,,c043a9b5-ebc1-4a58-8c0d-0125744767c8
CA,"El Monte City, California, US",Board of Trustees,Board Member,Gloria Corrales,N,0,,current term,government,,1b7900b6-50b5-4c43-ba3b-673fbf0fe02d
CA,"El Monte City, California, US",Board of Trustees,Board Member,Rosemarie Lopez,N,0,,current term,government,,40b52e27-5ad5-48af-93dd-5d8a625746f6
CA,"El Monte City, California, US",Board of Trustees,Board Member,Yvette Jimenez,N,0,,current term,government,,b27b616c-88d6-4288-afd3-80d7e60ba46b
CA,"El Monte Union High, California, US",Board of Trustees,Board Member,Emma Turner,N,0,,current term,government,,6fab21ef-c66e-4fff-afb6-93e1ec7c5c2f
CA,"El Monte Union High, California, US",Board of Trustees,Board Member,Ingrid González,N,0,,current term,government,,c97d6025-84bf-44be-aa50-90fbe1029b4c
CA,"El Monte Union High, California, US",Board of Trustees,Board Member,Jose Lara,N,0,,current term,government,,6485f5ef-6df0-48b7-8f66-8e7a53693435
CA,"El Monte Union High, California, US",Board of Trustees,Board Member,Maria Elena Martinez,N,0,,current term,government,,1eb2e102-323a-4852-8366-ba68681d361c
CA,"El Monte Union High, California, US",Board of Trustees,Board Member,Xochitl Flores,N,0,,current term,government,,9ce4fa5c-4884-45aa-bd8e-b0fd7257c6ee
CA,"El Rancho Unified, California, US",Board of Education,Board Member,Diego Cardenas,N,0,explored,current term,government,,134cc13a-f45a-442c-9946-4cfe893c46b8
CA,"El Rancho Unified, California, US",Board of Education,Board Member,Gloria Negrete-Mendoza,N,0,,current term,government,,84869bde-6410-46f0-bbe2-1315cd5c017b
CA,"El Rancho Unified, California, US",Board of Education,Board Member,Lesley Chavez Magan,N,0,,current term,government,,4956d410-f77a-43f8-92c8-e8827e50a17a
CA,"El Rancho Unified, California, US",Board of Education,Board Member,Raquel Otiniano,N,0,,current term,government,,ea4552a4-3112-4089-9902-1630715cba97
CA,"El Rancho Unified, California, US",Board of Education,Board Member,Tony Fuerte,N,0,,current term,government,,cbe120bb-0a1a-43ff-ad68-87406b499964
CA,"El Segundo Unified, California, US",Board of Education,Board Member,Al Winkler,N,0,searched:no_results,current term,government,,81154d3e-fe2c-4864-a341-5c8c8538e4b6
CA,"El Segundo Unified, California, US",Board of Education,Board Member,Amanda Grossman,N,0,searched:no_results,current term,government,,1bef4877-5dec-4460-ad79-a7ecb186c1b8
CA,"El Segundo Unified, California, US",Board of Education,Board Member,Christian Thomas,N,0,explored,current term,government,,c7a69d69-20b9-4d54-ab4a-33198c9f7c78
CA,"El Segundo Unified, California, US",Board of Education,Board Member,Dave Horner,N,0,explored,current term,government,,d0f59905-f5e3-4e38-a3df-2dc6fb51a4a4
CA,"El Segundo Unified, California, US",Board of Education,Board Member,Robin Funk,N,0,,current term,government,,4a484a17-5426-403c-8c51-0b7e387a07b1
CA,"Fresno County, California, US",Countywide Elected Officials,County Clerk,James A. Kus,,0,,current term,government,,07ff32ce-a793-420e-b516-7f6cc2bb0f2b
CA,"Fresno County, California, US",Countywide Elected Officials,Sheriff/Coroner/Public Administrator,John J. Zanoni,,0,,current term,government,,6477d3b9-dd10-4490-a614-53899e767721
CA,"Fresno County, California, US",Countywide Elected Officials,District Attorney,Lisa A. Smittcamp,,0,,current term,government,,64f78727-ab5f-4a46-8c6c-c876074a2482
CA,"Fresno County, California, US",Countywide Elected Officials,Superintendent of Schools,Michele Cantwell-Copher,,0,,current term,government,,f7265691-2997-4da9-912e-0f71e4f80e42
CA,"Fresno County, California, US",Countywide Elected Officials,Auditor-Controller/Treasurer-Tax Collector,Oscar J. Garcia,,0,,current term,government,,6858ea31-1d54-4524-8450-68ef3dfa0d32
CA,"Fresno County, California, US",Countywide Elected Officials,Assessor-Recorder,Paul Dictos,,0,,current term,government,,0e7ae37a-69b0-4874-8b01-f00d3a77d452
CA,"Garvey Elementary, California, US",Board of Trustees,Board Member,Jonathan Contreras,N,0,,current term,government,,416b3a99-371f-4125-95d5-ee693877d76d
CA,"Garvey Elementary, California, US",Board of Trustees,Board Member,Kimberly Martinez,N,0,,current term,government,,5f6d627f-0916-4b20-9d70-58923c8e344e
CA,"Garvey Elementary, California, US",Board of Trustees,Board Member,Maggie Cheung-Lim,N,0,,current term,government,,c4e6fe44-6eff-4674-b8b4-185de72a4d39
CA,"Garvey Elementary, California, US",Board of Trustees,Board Member,Teresa Srisiri,N,0,,current term,government,,47e3c1cf-c57e-49b6-92e7-e98fd642623e
CA,"Garvey Elementary, California, US",Board of Trustees,Board Member,Tina Lim,N,0,,current term,government,,5cbff79d-99e2-4054-be57-07049ca1e3cf
CA,"Glendale Unified, California, US",Board of Education,Board Member,Gary Springer,N,0,,current term,government,,7db07f24-2ec9-4011-82cb-19c9e36468d6
CA,"Glendale Unified, California, US",Board of Education,Board Member,Jennifer Freemon,N,0,,current term,government,,c096896b-72e7-49e3-87ea-ddc90888b996
CA,"Glendale Unified, California, US",Board of Education,Board Member,Kathia Dipp Metzler,N,0,,current term,government,,636ff578-53a3-4b98-8421-0492afbba802
CA,"Glendale Unified, California, US",Board of Education,Board Member,Nayiri Nahabedian,N,0,,current term,government,,9b362b24-72a3-4c81-8e38-7bd476eba72e
CA,"Glendale Unified, California, US",Board of Education,Board Member,Shant Sahakian,N,0,,current term,government,,0e59e9c1-a019-4b2a-aa02-b97f17a6d761
CA,"Glendora Unified, California, US",Board of Education,Board Member,Bob Gard,N,0,searched:no_results,current term,government,,0136184a-71a4-48cf-b3f0-52beb7da6038
CA,"Glendora Unified, California, US",Board of Education,Board Member,Dawn Sherrill,N,0,explored,current term,government,,215f92ac-46d3-4b48-9567-62ecbc9ed45c
CA,"Glendora Unified, California, US",Board of Education,Board Member,Randy Battenfield,N,0,,current term,government,,12223b4f-15c1-4852-9e2a-d1d04ff7c165
CA,"Glendora Unified, California, US",Board of Education,Board Member,Stephanie Harding,N,0,,current term,government,,4e21995f-5d6b-44ca-aac6-bef3a65dcfc9
CA,"Gorman Joint, California, US",Board of Trustees,Board Member,Anna Wren,N,0,searched:no_results,current term,government,,5562b788-c13f-4f4d-87c4-521e271059e9
CA,"Gorman Joint, California, US",Board of Trustees,Board Member,Crystal Sherrill,N,0,explored,current term,government,,26ae5f79-9ec5-4b3f-8b9e-dc2caaa71101
CA,"Gorman Joint, California, US",Board of Trustees,Board Member,Sharon Caughey,N,0,,current term,government,,03d9147a-4402-474a-ac7e-8e70022f58dd
CA,"Hacienda la Puente Unified, California, US",Board of Education,Board Member,Dorothy Chi,N,0,,current term,government,,c5942060-6b40-46f0-8518-9d6aa0e55307
CA,"Hacienda la Puente Unified, California, US",Board of Education,Board Member,Eduardo Arreola,N,0,,current term,government,,b59c2b42-0cc7-4120-91bd-ea078bb4f248
CA,"Hacienda la Puente Unified, California, US",Board of Education,Board Member,Gloria Mercado-Vega,N,0,,current term,government,,3497ebda-ffab-4987-bf69-d59bcbd3eb82
CA,"Hacienda la Puente Unified, California, US",Board of Education,Board Member,Jorge Blanco,N,0,,current term,government,,6acf611b-8790-4e1f-bb08-05164ae18981
CA,"Hacienda la Puente Unified, California, US",Board of Education,Board Member,Joseph Chang,N,0,,current term,government,,c5f6d8ec-f6c2-4560-ab67-4c4cf3cbba5b
CA,"Hacienda la Puente Unified, California, US",Board of Education,Board Member,Kathleen Reynen,N,0,,current term,government,,4e7828d8-5046-483a-9d71-58cc2d5c0f4c
CA,"Hacienda la Puente Unified, California, US",Board of Education,Board Member,Samuel Lee,N,0,,current term,government,,97aabe4f-794c-4617-8518-cfefe2cd91b7
CA,"Hawthorne Elementary, California, US",Board of Trustees,Board Member,James Moore,N,0,,current term,government,,ab063dea-0ed6-450e-9a19-eb3a6a6e5da9
CA,"Hawthorne Elementary, California, US",Board of Trustees,Board Member,Lisa Williams,N,0,,current term,government,,201e0365-8301-40f7-83bb-2292445fcb78
CA,"Hawthorne Elementary, California, US",Board of Trustees,Board Member,Maria Felix,N,0,,current term,government,,d3a9f508-ebc5-4a7b-ba1a-8dc71827d720
CA,"Hawthorne Elementary, California, US",Board of Trustees,Board Member,Sarah Garcia,N,0,,current term,government,,ec31be2a-2151-48d8-9d40-3cf767836874
CA,"Hermosa Beach City Elementary, California, US",Board of Trustees,Board Member,Jeffrey Reinhart,N,0,,current term,government,,c5a12549-9b81-4013-b747-bbc7a4fca3f3
CA,"Hermosa Beach City Elementary, California, US",Board of Trustees,Board Member,Joanna Ruelas,N,0,,current term,government,,6804f05a-f30b-425f-a4e8-5919f510b024
CA,"Hermosa Beach City Elementary, California, US",Board of Trustees,Board Member,Kellie Kennedy,N,0,,current term,government,,f712f1e9-2b98-44d8-b552-917b034241c6
CA,"Hermosa Beach City Elementary, California, US",Board of Trustees,Board Member,Lea Liwanag,N,0,,current term,government,,3e2c9417-79c0-4666-bff1-85b9b8237631
CA,"Hermosa Beach City Elementary, California, US",Board of Trustees,Board Member,Thomas Bakaly,N,0,,current term,government,,9515abde-bac7-427b-88e9-9c866dc0a968
CA,"Hughes-Elizabeth Lakes Union Elementary, California, US",Board of Trustees,Board Member,Dawn Snyder,N,0,explored,current term,government,,288499db-64df-4c1f-ada4-9b94af531a34
CA,"Hughes-Elizabeth Lakes Union Elementary, California, US",Board of Trustees,Board Member,Jeremy Williams,N,0,,current term,government,,d3eebfad-b395-4180-8562-941dbb8cecb0
CA,"Inglewood Unified, California, US",Board of Education,Board Member,Damien Straughn,N,0,explored,current term,government,,002969f3-e8cf-4c1e-8ee9-bc855b0f39ac
CA,"Inglewood Unified, California, US",Board of Education,Board Member,Guillermo Vega Jr.,N,0,,current term,government,,0e648516-55fc-4773-ba51-65da7d3c9fda
CA,"Inglewood Unified, California, US",Board of Education,Board Member,Maria Escobedo,N,0,,current term,government,,1d9d72c9-4a06-41eb-8196-a09f879dce80
CA,"Inglewood Unified, California, US",Board of Education,Board Member,Yvonne Gallegos,N,0,,current term,government,,7ea7b7b1-fa32-4652-82a4-4d6f67ad1127
CA,"Keppel Union Elementary, California, US",Board of Trustees,Board Member,Dolores Santiago,N,0,,current term,government,,2a954d75-5a34-4753-b508-be66799bc760
CA,"Keppel Union Elementary, California, US",Board of Trustees,Board Member,Eloisa Lopez,N,0,,current term,government,,4352b2da-86fd-4435-a0f0-247972d34f38
CA,"Keppel Union Elementary, California, US",Board of Trustees,Board Member,Jose Garcia,N,0,,current term,government,,87b39a44-75b3-4395-a4a3-974b288c6047
CA,"Keppel Union Elementary, California, US",Board of Trustees,Board Member,Mark Brown,N,0,,current term,government,,8f32c725-c14c-493a-a1c8-1f03fbd7f5ad
CA,"Keppel Union Elementary, California, US",Board of Trustees,Board Member,Sandy Santos,N,0,,current term,government,,7b02ad38-18b8-42c1-bc8a-cc94509a1252
CA,"Kern County, California, US",Countywide Elected Officials,Auditor-Controller-County Clerk,Aimee X. Espinoza,,0,,current term,government,,c1793bdb-1bab-439e-b50d-ec69c1ce669d
CA,"Kern County, California, US",Countywide Elected Officials,District Attorney,Cynthia Zimmer,,0,,current term,government,,7a38121b-5366-4988-a74d-e9e064173f9b
CA,"Kern County, California, US",Countywide Elected Officials,Sheriff-Coroner-Public Administrator,Donny Youngblood,,0,,current term,government,,df37d167-dda6-442e-84bb-41cadfba48d4
CA,"Kern County, California, US",Countywide Elected Officials,Treasurer-Tax Collector,Jordan Kaufman,,0,,current term,government,,28aa5a8a-c1f2-4478-8a25-0170156d8e34
CA,"Kern County, California, US",Countywide Elected Officials,Assessor-Recorder,Laura Avila,,0,,current term,government,,105c13f9-d3c9-452a-b559-717ad4088c3d
CA,"La Canada Unified, California, US",Board of Education,Board Member,Brian Riddick,N,0,searched:no_results,current term,government,,9f240574-48a1-44f7-9728-712ade528e84
CA,"La Canada Unified, California, US",Board of Education,Board Member,Darleen Ramos,N,0,explored,current term,government,,0720ce76-332a-4817-b887-2e7599934f64
CA,"La Canada Unified, California, US",Board of Education,Board Member,Diana Carey,N,0,explored,current term,government,,ea6acf1c-3ada-4062-b324-0278459c99be
CA,"La Canada Unified, California, US",Board of Education,Board Member,Jon Haraguchi,N,0,,current term,government,,5112b67b-566e-4099-9c8a-2f1fbc623055
CA,"La Canada Unified, California, US",Board of Education,Board Member,Kristin Shane,N,0,,current term,government,,64f2bab6-2325-41da-8202-b8dd756aa9d3
CA,"Lancaster Elementary, California, US",Board of Trustees,Board Member,Guadalupe Romero,N,0,,current term,government,,391778af-fd7e-4e77-9998-08af8c645a4c
CA,"Lancaster Elementary, California, US",Board of Trustees,Board Member,Joe Renteria,N,0,,current term,government,,aa1cf148-3ad0-4295-924c-11ac69157685
CA,"Lancaster Elementary, California, US",Board of Trustees,Board Member,Kelly Talbert,N,0,,current term,government,,589045c8-eb1e-44bc-b4f5-d4169b6892c0
CA,"Lancaster Elementary, California, US",Board of Trustees,Board Member,Laquita Moore,N,0,,current term,government,,1302f537-1f51-4252-8567-12098983781b
CA,"Lancaster Elementary, California, US",Board of Trustees,Board Member,Renee Garrison,N,0,,current term,government,,c3b5ba4c-92f1-4388-89d8-6d4ed9a1e944
CA,"Las Virgenes Unified, California, US",Board of Education,Board Member,Barry Zorthian,N,0,searched:no_results,current term,government,,8f5fded3-98c2-4703-8c83-4ccbf8a6cc7d
CA,"Las Virgenes Unified, California, US",Board of Education,Board Member,Christine Wood,N,0,explored,current term,government,,62674342-08a9-48ba-bd31-6fb3fe3f8fde
CA,"Las Virgenes Unified, California, US",Board of Education,Board Member,Kate Vadehra,N,0,,current term,government,,695ab650-58df-43b8-b8c9-b075e1e519fd
CA,"Las Virgenes Unified, California, US",Board of Education,Board Member,Linda Menges,N,0,,current term,government,,dafc1db2-758f-498f-93f8-4f632b0adc7a
CA,"Las Virgenes Unified, California, US",Board of Education,Board Member,Shira Katz,N,0,,current term,government,,49ff1385-476d-4bb3-9912-80202b106cbc
CA,"Lawndale Elementary, California, US",Board of Trustees,Board Member,Diana Hernandez,N,0,explored,current term,government,,76e70bf9-f53e-4fcc-95c5-e0e268b318c1
CA,"Lawndale Elementary, California, US",Board of Trustees,Board Member,Paula Maybury,N,0,,current term,government,,f0fbf466-3a1e-4a8d-be0f-d22fffbce140
CA,"Lawndale Elementary, California, US",Board of Trustees,Board Member,Randolph Love,N,0,,current term,government,,6be2af76-7c14-4a06-a207-736df411221d
CA,"Lawndale Elementary, California, US",Board of Trustees,Board Member,Robert Pulley,N,0,,current term,government,,716a22b3-5726-4147-92f1-5e6c44c84d81
CA,"Lawndale Elementary, California, US",Board of Trustees,Board Member,Robert Sherrill,N,0,,current term,government,,9d32e71f-4a9b-4adc-9b9f-15679e4841aa
CA,"Lennox, California, US",Board of Trustees,Board Member,Alberto Guerrero,N,0,searched:no_results,current term,government,,c123ba35-f671-4e76-82bd-f90ae5aabfa0
CA,"Lennox, California, US",Board of Trustees,Board Member,Ana Paula Cruz,N,0,searched:no_results,current term,government,,5d970ad1-ab54-4927-843d-de7c92539b8e
CA,"Lennox, California, US",Board of Trustees,Board Member,Carlos Cuevas,N,0,explored,current term,government,,7a441141-a7bc-430f-8a0a-a87773a49368
CA,"Lennox, California, US",Board of Trustees,Board Member,Guadalupe Guzmán-Guerrero,N,0,,current term,government,,be22dba0-3dcd-49ad-92e5-a0c4326f0f4a
CA,"Lennox, California, US",Board of Trustees,Board Member,Yahaira Rodriguez,N,0,,current term,government,,acef6548-15ea-42fd-b9a4-7fb772929634
CA,"Little Lake City Elementary, California, US",Board of Trustees,Board Member,Claudia Hernandez,N,0,explored,current term,government,,a1643116-8ce4-495a-bcf0-2a967e17230f
CA,"Little Lake City Elementary, California, US",Board of Trustees,Board Member,Elias Gonzalez,N,0,,current term,government,,65ad8e41-d69f-4c8d-a612-7083afe8cf5f
CA,"Little Lake City Elementary, California, US",Board of Trustees,Board Member,Joe Zertuche,N,0,,current term,government,,3e899452-b609-4aee-97ca-e5544a76c708
CA,"Little Lake City Elementary, California, US",Board of Trustees,Board Member,Margarita Rios,N,0,,current term,government,,c83403a8-2c30-4b6e-a97c-1faf8aebf43f
CA,"Little Lake City Elementary, California, US",Board of Trustees,Board Member,Tony Oseguera,N,0,,current term,government,,836583ca-b6cd-4871-a341-cb8fa5ecf64b
